Employee_ID,Age,Gender,Education_Level,Marital_Status,Department,Location,Years_at_Company,Years_in_Current_Role,Promotion_Last_3Yrs,Employment_Type,Training_Hours,Monthly_Salary,Salary_Hike_Percent,Bonus,Stock_Options,Benefits_Score,Performance_Rating,Manager_Rating,Projects_Assigned,Certification_Count,Overtime_Hours,Work_Life_Balance,Commute_Distance_KM,Remote_Work_Days,Team_Size,Job_Satisfaction,Engagement_Score,Absenteeism_Days,Attrition,High_Risk_Employee
EMP01631,45,Female,Bachelor,Single,Customer Support,Bangalore,7,6,1,Full-Time,37.12355794,53168.46514,16.01641791,6570.322781,76,7,4,3,6,3,22.5745177,3,16,0,11,4,40,13,1,1
EMP01632,45,Male,Master,Married,Human Resources,Mumbai,1,0,1,Full-Time,35.82811773,78118.03725,9.150738366,6550.099393,16,5,3,5,7,4,8.12229442,5,30,2,9,6,50,12,0,0
EMP01633,57,Female,Master,Single,Retail Banking,Pune,5,3,0,Contract,39.41692052,75018.63455,9.443644835,13935.47409,7,8,3,5,2,1,17.49823369,3,24,1,11,3,26,16,0,0
EMP01634,56,Female,Bachelor,Married,Risk Management,Delhi,1,0,1,Full-Time,68.48781816,137308.6336,11.05924257,15393.01258,25,9,3,2,2,3,13.56698658,4,24,2,14,5,42,13,0,0
EMP01635,46,Female,Bachelor,Married,Compliance,Delhi,16,16,0,Full-Time,38.24037673,146960.3195,13.07530547,23730.27093,210,8,4,5,3,4,7.441826175,5,31,1,10,6,68,13,0,0
EMP01636,42,Male,Master,Married,Finance,Hyderabad,6,4,1,Full-Time,40.55178745,141026.0372,17.2946595,14395.70746,78,8,4,4,2,3,18.63295951,3,11,1,6,7,71,1,0,0
EMP01637,36,Male,MBA,Married,Operations,Chennai,2,2,0,Full-Time,40.42240246,80309.49333,9.197325059,12044.88466,19,7,3,5,4,1,15.16238811,4,48,1,5,5,49,8,0,0
EMP01638,55,Male,Bachelor,Single,Compliance,Mumbai,18,0,1,Full-Time,38.51740869,115504.0133,14.15632205,18002.79057,256,6,4,4,5,2,17.96584819,3,39,1,5,6,49,8,0,0
EMP01639,30,Other,Bachelor,Married,Operations,Bangalore,11,10,1,Full-Time,38.66536104,74847.41424,15.26348174,10935.07317,174,9,4,4,3,3,24.21902361,3,20,1,11,4,36,13,0,0
EMP01640,24,Female,MBA,Single,Human Resources,Bangalore,17,5,0,Full-Time,50.98416271,88676.25324,13.9629635,9257.702178,204,5,4,3,2,3,3.680568883,5,23,2,10,5,48,9,0,0
EMP01641,31,Female,Master,Married,Finance,Mumbai,7,7,1,Full-Time,27.77821585,135312.1659,19.83345685,13304.20346,45,9,5,3,6,0,5.788900195,5,4,1,9,7,74,3,0,0
EMP01642,36,Female,Bachelor,Single,Operations,Chennai,11,2,0,Full-Time,42.46751047,65866.38543,9.281654614,8847.668903,405,5,3,4,6,1,17.96022529,3,35,1,10,3,31,17,0,1
EMP01643,37,Female,MBA,Single,Investment Banking,Ahmedabad,0,0,0,Full-Time,39.81639314,216727.5097,17.26781075,39279.07402,26,5,4,2,4,4,22.29249005,3,22,0,4,4,30,7,0,1
EMP01644,34,Female,Master,Married,Finance,Chennai,0,0,1,Full-Time,38.16807154,123231.8622,8.536821362,14121.35863,26,9,3,3,6,1,16.47036674,4,5,1,13,6,60,5,0,0
EMP01645,22,Male,Master,Single,Customer Support,Delhi,9,2,0,Full-Time,35.13769842,58597.12343,14.54270802,5075.292079,80,8,4,5,4,2,23.54182636,3,41,0,5,3,42,23,1,1
EMP01646,54,Female,PhD,Single,Retail Banking,Jaipur,2,1,0,Full-Time,35.00170214,79080.94909,13.26522745,14073.32902,7,9,4,1,5,2,21.34101022,3,26,1,6,3,38,22,0,1
EMP01647,29,Male,MBA,Married,Cyber Security,Mumbai,9,1,1,Contract,42.9104766,126617.0237,8.680288955,13808.33329,68,6,3,5,2,2,23.55020038,2,4,2,13,4,50,8,1,1
EMP01648,37,Female,Bachelor,Married,Cyber Security,Hyderabad,3,2,0,Full-Time,42.60754499,155273.8442,21.91063539,26010.01522,4,6,5,4,4,3,18.757111,3,33,2,5,5,51,10,0,0
EMP01649,56,Female,Bachelor,Married,Human Resources,Delhi,11,5,1,Contract,45.17393854,101539.3757,14.00304998,16119.5844,476,8,4,3,4,1,7.580686934,4,20,2,8,4,37,9,0,0
EMP01650,35,Female,Bachelor,Married,Customer Support,Lucknow,13,11,0,Full-Time,52.92339788,62405.19088,5.710794606,7892.947553,428,6,2,4,6,3,28.3992924,2,41,0,4,3,47,18,1,1
EMP01651,48,Male,Bachelor,Married,Human Resources,Ahmedabad,7,6,0,Full-Time,43.71129895,62774.38977,9.62690619,7033.639932,31,8,3,2,2,2,2.514151406,4,12,2,11,2,13,13,1,1
EMP01652,22,Male,Bachelor,Single,Investment Banking,Lucknow,6,3,0,Full-Time,55.47513706,199142.243,16.20366867,39609.11871,55,6,4,4,3,5,20.67772901,3,35,0,12,6,59,9,0,0
EMP01653,51,Male,Bachelor,Married,Investment Banking,Ahmedabad,0,0,0,Full-Time,37.5111867,214724.7164,17.9128153,28244.30036,3,9,4,5,2,1,29.52731818,2,37,0,6,3,44,13,0,1
EMP01654,56,Male,MBA,Married,Finance,Jaipur,16,6,0,Contract,35.76424899,112380.0013,8.891623658,9705.157169,429,6,3,2,5,1,14.08223543,3,42,1,14,4,34,17,0,1
EMP01655,31,Male,MBA,Married,Investment Banking,Chennai,14,4,0,Full-Time,44.5658047,208529.6032,11.34966295,37236.92657,404,9,3,3,7,3,30.88393573,2,42,0,4,4,44,9,0,1
EMP01656,52,Female,Master,Married,Cyber Security,Lucknow,14,0,0,Full-Time,65.33650384,161102.6218,19.78440096,15142.96924,128,7,5,3,5,3,22.16607936,2,23,2,14,3,35,19,0,1
EMP01657,33,Female,Master,Single,Cyber Security,Jaipur,4,0,0,Full-Time,52.65266066,150536.4817,11.82415935,16811.71996,12,8,3,5,3,3,20.26534576,3,10,2,5,3,30,19,0,0
EMP01658,56,Male,Bachelor,Single,Finance,Lucknow,0,0,1,Full-Time,59.01641864,132635.0495,8.636747348,22856.83567,4,6,3,5,3,2,13.17852784,4,23,1,14,6,64,12,0,0
EMP01659,55,Male,Bachelor,Single,Customer Support,Kolkata,18,6,0,Full-Time,16.95324793,64444.40162,16.74379509,8553.024828,392,5,4,5,2,1,26.29690131,3,31,0,14,3,38,14,1,1
EMP01660,53,Male,Bachelor,Single,Customer Support,Hyderabad,0,0,0,Full-Time,54.10440317,46816.90427,20.23664956,4128.225386,20,5,5,3,5,4,29.41115074,3,14,0,11,3,26,13,1,1
EMP01661,33,Female,MBA,Single,Customer Support,Jaipur,1,1,1,Contract,51.04371209,56818.36281,16.89390824,9510.543638,0,6,4,4,3,2,31.88172505,2,22,0,7,4,33,5,1,1
EMP01662,49,Female,Bachelor,Married,Cyber Security,Jaipur,10,3,0,Full-Time,16.47783946,153604.7513,15.76606205,20575.32266,69,7,4,3,7,0,23.50042659,3,48,2,5,4,13,14,0,1
EMP01663,40,Female,MBA,Single,Cyber Security,Ahmedabad,11,5,0,Full-Time,43.06136038,150358.2213,9.35633134,13358.5978,358,7,3,5,6,2,12.93974742,3,18,2,5,5,62,5,0,0
EMP01664,45,Female,Master,Married,Compliance,Delhi,10,9,0,Contract,22.04887221,103728.1307,11.43994755,20154.03711,71,8,3,2,5,0,4.226598749,5,25,1,12,5,44,10,0,0
EMP01665,41,Other,Bachelor,Married,Technology,Delhi,7,7,0,Full-Time,11.13665062,108054.5365,9.941068687,13315.97363,34,5,3,1,3,1,14.90574848,3,17,3,12,3,26,21,0,1
EMP01666,43,Female,Bachelor,Single,Human Resources,Ahmedabad,19,10,0,Full-Time,45.51687788,87049.02638,17.53586787,11540.69838,247,9,4,1,4,3,10.38253671,4,17,2,9,2,4,15,0,1
EMP01667,32,Male,Master,Married,Compliance,Lucknow,3,2,1,Full-Time,38.17708096,144752.3959,14.12364339,13661.24254,7,8,4,3,2,0,9.984255742,4,41,1,10,4,60,9,0,0
EMP01668,49,Female,MBA,Married,Finance,Kolkata,1,0,1,Full-Time,44.5812854,126196.7051,20.13249689,19374.29961,22,7,5,5,5,2,17.18601688,3,20,1,9,6,70,10,0,0
EMP01669,41,Male,Master,Married,Operations,Pune,8,7,1,Full-Time,57.48453702,73000.06768,17.20817991,8217.334167,69,8,4,3,3,2,14.32057032,3,14,1,5,3,33,19,0,0
EMP01670,26,Female,Bachelor,Married,Retail Banking,Hyderabad,12,6,0,Contract,43.10131839,83711.2491,20.982081,7640.317087,155,5,5,1,7,2,17.69401249,3,48,1,13,2,31,22,0,1
EMP01671,28,Male,Master,Single,Compliance,Hyderabad,9,5,0,Full-Time,50.05303845,123701.2186,18.12292646,24414.33252,48,5,5,1,4,3,13.41998785,4,4,1,11,4,25,24,0,1
EMP01672,43,Female,Bachelor,Married,Retail Banking,Lucknow,8,3,0,Full-Time,48.99006933,100508.3464,19.40882786,16057.35679,87,7,5,5,6,2,14.41392718,4,5,1,8,3,33,12,0,0
EMP01673,58,Female,PhD,Married,Risk Management,Hyderabad,12,7,0,Full-Time,29.62320491,146448.8676,8.675829,20073.19824,396,8,3,3,7,1,12.3087139,4,39,2,12,4,31,7,0,0
EMP01674,50,Female,Master,Single,Investment Banking,Ahmedabad,2,1,0,Full-Time,48.22801405,196687.5157,12.45037388,21057.05481,24,5,4,2,4,2,27.7067104,3,20,0,10,4,42,7,0,1
EMP01675,33,Female,Master,Married,Risk Management,Bangalore,16,15,0,Full-Time,34.58738366,143597.3804,12.03021644,27247.57993,332,7,4,2,2,2,11.16908813,3,4,2,10,4,32,13,0,1
EMP01676,50,Male,Bachelor,Married,Human Resources,Chennai,17,3,1,Full-Time,29.6699234,75368.57127,15.21085853,13963.11203,255,6,4,3,4,3,4.626248307,5,5,2,8,5,51,5,0,0
EMP01677,57,Male,Master,Single,Investment Banking,Pune,7,4,0,Full-Time,54.00352038,210501.6608,5.079264596,37976.68619,46,7,2,5,6,3,29.37697311,3,23,0,8,5,54,8,0,0
EMP01678,56,Male,Bachelor,Married,Customer Support,Chennai,12,0,1,Contract,48.53946851,65321.11211,8.701801809,9049.511208,105,9,3,3,6,3,18.47228024,3,4,0,4,4,36,8,0,0
EMP01679,43,Male,Bachelor,Single,Retail Banking,Chennai,17,9,1,Full-Time,41.38900195,76570.27563,9.385852924,8544.73995,456,9,3,3,4,3,15.05653429,3,37,1,11,5,48,14,0,0
EMP01680,39,Female,Bachelor,Married,Finance,Kolkata,15,1,0,Full-Time,68.56886336,106759.4774,19.03363119,19433.3276,373,7,5,2,6,5,14.68467808,3,22,1,5,3,25,20,0,1
EMP01681,43,Male,MBA,Single,Finance,Jaipur,13,8,0,Contract,56.03983613,121915.7018,11.97693369,13397.08675,351,9,3,3,3,3,15.1870689,5,10,1,7,5,63,10,0,0
EMP01682,40,Other,Master,Single,Technology,Jaipur,12,7,1,Full-Time,34.70175946,126824.2757,9.866001963,25014.59806,139,8,3,2,3,1,14.3073757,4,18,3,13,5,52,14,0,0
EMP01683,55,Female,Bachelor,Married,Retail Banking,Mumbai,3,1,1,Full-Time,46.70746625,103999.3147,13.7054293,12217.52535,29,5,4,5,4,0,13.93082127,2,16,1,12,4,31,8,0,0
EMP01684,30,Female,MBA,Single,Cyber Security,Ahmedabad,0,0,1,Full-Time,36.84440883,149114.8819,9.940518307,15868.40057,4,5,3,2,3,3,15.4601909,3,32,2,9,5,44,6,0,0
EMP01685,31,Male,Bachelor,Single,Technology,Hyderabad,0,0,0,Full-Time,43.23693203,134871.1355,13.31384614,19312.98689,24,5,4,5,2,3,15.00855807,4,49,3,9,5,53,9,0,0
EMP01686,40,Female,Bachelor,Married,Human Resources,Pune,5,2,1,Full-Time,29.36786555,82575.61553,9.15866302,14430.15343,5,5,3,1,7,2,8.34926954,5,35,2,13,4,48,13,0,0
EMP01687,59,Female,Bachelor,Single,Cyber Security,Hyderabad,14,4,1,Full-Time,40.64428565,137368.6806,16.66714503,17032.49006,342,6,4,1,2,3,17.61239344,3,7,2,5,6,71,7,0,0
EMP01688,30,Female,Master,Married,Risk Management,Lucknow,14,3,1,Full-Time,31.00244374,144804.8109,4.186581689,22216.20191,321,7,2,2,6,1,12.23259851,5,44,2,5,5,47,13,0,0
EMP01689,49,Female,Master,Single,Investment Banking,Bangalore,6,5,0,Full-Time,34.44474881,184995.5165,10.22901675,16517.03203,31,8,3,1,7,1,29.9061565,3,19,0,13,4,40,8,1,1
EMP01690,51,Female,Master,Married,Retail Banking,Kolkata,8,2,0,Full-Time,47.80514653,76439.79457,19.63718881,14036.47286,55,7,5,2,2,2,7.728509784,5,17,1,7,3,25,23,0,1
EMP01691,46,Male,Master,Single,Finance,Kolkata,12,12,0,Full-Time,52.80493849,123316.9858,12.69146221,15256.68404,397,6,4,5,3,2,19.71811977,3,16,1,4,5,38,8,0,0
EMP01692,39,Female,Bachelor,Single,Human Resources,Bangalore,5,5,0,Full-Time,19.68865062,86731.47894,4.204169689,15310.50289,28,5,2,1,4,0,3.778156057,4,15,2,9,3,28,14,0,1
EMP01693,47,Male,MBA,Single,Human Resources,Hyderabad,9,3,0,Full-Time,34.69907119,81968.74877,8.042925774,9817.883795,90,7,3,5,6,3,8.450515693,4,8,2,13,4,39,14,0,0
EMP01694,40,Male,Bachelor,Married,Technology,Jaipur,11,5,0,Full-Time,46.8303822,106530.9659,13.94251933,12325.2246,462,9,4,2,4,3,18.00105362,3,35,3,14,4,38,12,0,1
EMP01695,48,Male,MBA,Single,Finance,Mumbai,2,0,0,Full-Time,44.35412246,123211.8807,14.57295502,18253.06553,2,7,4,3,6,1,19.9808309,3,8,1,12,2,20,15,0,0
EMP01696,57,Male,Master,Married,Risk Management,Ahmedabad,14,5,0,Full-Time,43.099868,131754.8263,9.602771389,23514.98115,253,6,3,3,7,3,13.20095197,4,34,2,14,5,66,11,0,0
EMP01697,25,Male,Master,Single,Operations,Bangalore,19,10,0,Full-Time,30.41048572,72300.33547,10.80150952,8956.632964,307,5,3,5,7,2,15.79227639,4,38,1,4,4,38,8,0,0
EMP01698,47,Male,Master,Married,Human Resources,Pune,10,6,0,Full-Time,34.37589346,85240.09651,16.10011881,7204.999499,52,6,4,1,5,2,10.69053361,4,39,2,14,4,31,9,0,1
EMP01699,24,Other,Master,Single,Operations,Hyderabad,18,1,1,Full-Time,27.27686855,93509.48181,16.76867291,13907.87952,301,7,4,3,5,0,21.17010614,2,25,1,5,5,46,8,0,0
EMP01700,57,Female,Bachelor,Married,Compliance,Jaipur,9,0,0,Full-Time,43.15064592,117687.7611,13.48837518,12080.32837,48,9,4,2,2,2,12.23820673,4,5,1,13,4,29,8,0,1
EMP01701,28,Other,MBA,Single,Risk Management,Ahmedabad,8,3,0,Full-Time,43.5734641,151342.122,20.4133638,15729.24425,32,9,5,1,2,1,11.96363694,4,22,2,10,3,35,10,0,1
EMP01702,31,Male,Bachelor,Single,Compliance,Bangalore,0,0,0,Full-Time,55.33758597,132226.0948,12.84234934,15921.79865,12,8,4,4,6,2,13.43318914,3,28,1,8,4,54,12,0,0
EMP01703,25,Male,Bachelor,Single,Cyber Security,Bangalore,15,4,1,Full-Time,51.44182723,162459.614,18.669773,28830.49889,337,5,5,3,6,3,19.0857035,3,4,2,5,6,60,10,0,0
EMP01704,28,Female,Master,Single,Human Resources,Kolkata,14,4,1,Full-Time,48.84955644,90209.07574,17.13131145,17739.71657,226,6,4,5,6,3,5.233643403,4,10,2,10,4,39,9,0,0
EMP01705,43,Male,Master,Married,Customer Support,Lucknow,16,4,1,Full-Time,52.36689616,44619.59642,11.69628201,6871.505684,125,7,3,5,2,3,21.51863767,3,33,0,13,4,49,12,0,0
EMP01706,51,Male,Bachelor,Married,Retail Banking,Kolkata,19,19,1,Full-Time,29.51803091,90108.40027,11.45455331,8300.025596,128,8,3,3,3,3,17.08273817,3,33,1,10,5,54,8,0,0
EMP01707,43,Female,MBA,Single,Retail Banking,Pune,16,4,0,Full-Time,43.74011243,87644.60519,20.94445728,7953.314882,349,8,5,3,4,2,15.42000741,4,36,1,11,4,20,10,0,0
EMP01708,50,Male,PhD,Married,Finance,Bangalore,3,3,0,Contract,28.44461409,114513.2478,12.04091633,21410.5711,29,8,4,5,4,3,14.51252194,4,39,1,7,7,75,5,0,0
EMP01709,32,Female,Master,Single,Retail Banking,Pune,0,0,0,Full-Time,19.95597819,76409.34741,8.899851264,10334.99577,26,9,3,3,4,1,19.36221395,4,36,1,12,3,36,19,0,0
EMP01710,37,Female,Master,Single,Cyber Security,Jaipur,13,2,0,Full-Time,25.51958737,166050.5121,8.258044354,22623.10217,484,5,3,4,4,4,24.85569946,2,13,2,14,5,50,14,0,0
EMP01711,27,Male,Master,Single,Risk Management,Kolkata,13,9,0,Contract,61.21996257,127046.9833,12.851963,15401.61414,320,7,4,2,3,1,7.944239606,5,14,2,12,4,37,8,0,1
EMP01712,58,Male,Bachelor,Married,Cyber Security,Hyderabad,14,6,0,Full-Time,22.80605889,138335.8835,13.2485605,17788.79186,413,9,4,2,7,2,27.5188724,2,45,2,8,4,35,11,1,1
EMP01713,34,Female,Master,Single,Investment Banking,Kolkata,4,3,1,Full-Time,80,200364.9764,17.43450735,20867.53615,11,7,4,3,5,5,30.07949944,2,34,0,4,5,48,8,0,0
EMP01714,54,Male,MBA,Married,Customer Support,Bangalore,14,1,0,Full-Time,35.20423151,66440.42315,14.63002951,12377.19804,312,9,4,2,7,4,23.20875563,2,37,0,7,3,38,13,1,1
EMP01715,29,Male,PhD,Single,Human Resources,Bangalore,19,6,0,Full-Time,41.76088947,77230.90563,19.02476085,13565.09265,338,5,5,1,3,2,2.632403814,5,17,2,9,3,36,21,0,1
EMP01716,32,Other,MBA,Single,Customer Support,Pune,11,11,0,Contract,16.81791255,76234.49727,17.96051206,8306.350019,349,7,4,4,2,1,28.15012125,2,35,0,11,3,27,22,0,1
EMP01717,54,Male,Bachelor,Married,Compliance,Hyderabad,14,11,0,Full-Time,49.5474123,119502.9822,11.87190307,14951.56193,474,7,3,4,2,1,16.69743874,3,13,1,9,5,40,13,0,0
EMP01718,54,Female,Bachelor,Single,Operations,Kolkata,1,1,1,Full-Time,32.27707253,67774.86072,19.12944721,8108.012984,24,8,5,3,3,1,10.60437203,4,8,1,5,5,44,8,0,0
EMP01719,48,Other,Bachelor,Single,Human Resources,Bangalore,15,9,0,Full-Time,40.37824935,102366.2379,14.68054861,15669.01406,140,7,4,2,2,0,6.796950327,5,2,2,4,4,29,12,0,1
EMP01720,39,Male,Bachelor,Single,Technology,Hyderabad,6,3,0,Full-Time,44.38582853,126284.4427,13.54782268,15780.28868,45,7,4,3,6,2,13.85288239,4,22,3,12,3,18,17,0,0
EMP01721,53,Male,Bachelor,Single,Risk Management,Lucknow,0,0,0,Full-Time,28.53910448,140078.3959,16.0834149,14606.14483,14,8,4,5,5,1,10.16716823,4,20,2,6,5,60,8,0,0
EMP01722,45,Male,Bachelor,Married,Operations,Pune,18,7,1,Full-Time,57.52296875,79842.8943,11.21812648,12417.10076,284,5,3,3,2,1,19.73602922,3,49,1,14,4,45,10,0,0
EMP01723,43,Male,Master,Single,Finance,Kolkata,6,2,0,Full-Time,36.57773743,136966.8826,9.507556803,12653.12942,37,8,3,4,2,2,17.49449462,2,35,1,6,4,35,13,0,0
EMP01724,24,Male,MBA,Married,Risk Management,Delhi,9,3,0,Full-Time,28.93593036,134188.7903,17.20154013,24512.37207,83,7,4,1,4,1,14.39355873,3,30,2,5,3,27,21,0,1
EMP01725,24,Female,Master,Single,Cyber Security,Delhi,17,4,0,Full-Time,32.4097513,169622.4217,8.390049937,33365.9213,485,6,3,5,3,2,24.19130377,2,20,2,11,4,42,11,0,1
EMP01726,35,Male,MBA,Married,Retail Banking,Pune,7,7,0,Full-Time,42.27134034,80524.33485,18.53706546,8165.861252,82,6,5,3,4,0,15.24586635,4,17,1,4,3,42,19,0,0
EMP01727,53,Female,Bachelor,Married,Finance,Mumbai,5,3,0,Full-Time,50.80918303,140627.7311,10.08134984,16454.35716,9,5,3,5,7,3,12.56729284,3,21,1,10,4,48,10,0,0
EMP01728,30,Other,Bachelor,Single,Retail Banking,Jaipur,0,0,1,Contract,35.84519051,81604.44059,13.31885377,8432.268187,27,8,4,2,6,1,12.01577797,4,34,1,14,5,54,5,0,0
EMP01729,37,Female,MBA,Married,Compliance,Ahmedabad,12,2,1,Full-Time,32.42079746,122082.0873,17.41467205,17760.22215,182,9,4,2,6,2,0.587682167,5,23,1,13,4,42,6,0,0
EMP01730,46,Female,Master,Single,Investment Banking,Pune,7,2,0,Full-Time,36.84210418,202398.4127,13.47373126,22426.15264,31,6,4,5,7,1,29.02050816,1,44,0,14,5,43,10,0,0
EMP01731,26,Male,Master,Married,Cyber Security,Chennai,3,2,1,Full-Time,22.17694776,156176.8116,15.25040726,14270.52658,29,7,4,2,6,1,28.12459604,2,34,2,12,6,52,5,0,0
EMP01732,34,Female,Bachelor,Married,Operations,Pune,4,3,0,Full-Time,35.43196023,99855.10798,12.792313,9323.870171,27,7,4,4,4,1,18.43611257,3,2,1,13,4,53,10,0,0
EMP01733,52,Female,Bachelor,Single,Customer Support,Chennai,14,5,0,Full-Time,35.22315259,68857.65196,20.36802434,12273.87805,326,5,5,5,4,1,19.28037394,3,49,0,13,4,44,7,0,1
EMP01734,42,Male,Master,Married,Compliance,Pune,4,4,1,Full-Time,44.1974644,130241.2391,14.53694926,24687.97669,16,7,4,4,6,1,9.543335013,4,21,1,12,6,50,8,0,0
EMP01735,30,Male,MBA,Married,Risk Management,Chennai,10,0,0,Full-Time,26.5661165,127750.181,17.98489244,16254.7483,91,5,4,4,5,2,11.48386535,3,15,2,12,4,42,9,0,0
EMP01736,42,Female,MBA,Married,Risk Management,Jaipur,9,9,1,Full-Time,53.20485955,148063.0575,13.36918395,16378.90273,79,7,4,1,2,2,14.23608627,3,35,2,6,6,68,8,0,0
EMP01737,30,Male,Master,Married,Human Resources,Hyderabad,8,5,0,Full-Time,60.52217513,81668.19332,17.05869236,11444.84622,37,5,4,1,3,3,8.525882657,4,7,2,8,3,22,10,0,1
EMP01738,31,Male,Master,Married,Risk Management,Mumbai,7,3,0,Full-Time,21.66269697,152484.432,9.732980052,21571.8999,39,6,3,2,7,1,13.57759922,3,28,2,4,4,52,10,0,1
EMP01739,33,Male,MBA,Single,Human Resources,Delhi,1,1,0,Full-Time,38.83770137,93614.04573,19.78685643,18459.03218,23,9,5,1,7,3,8.668662507,4,34,2,10,4,42,7,0,1
EMP01740,32,Male,Master,Married,Human Resources,Mumbai,15,7,0,Full-Time,25.8808744,92146.48139,14.44598917,8567.5669,297,5,4,5,5,0,10.14762556,4,20,2,5,4,35,7,0,0
EMP01741,41,Female,Master,Single,Technology,Mumbai,2,0,0,Full-Time,25.27110503,130659.1072,10.55039778,12835.99039,11,9,3,3,2,2,14.62305694,4,46,3,13,4,41,14,0,0
EMP01742,54,Female,MBA,Single,Investment Banking,Jaipur,17,8,0,Full-Time,32.52054836,197172.5882,19.27662824,35101.53336,414,9,5,5,5,2,36.92421708,1,41,0,8,4,53,14,0,1
EMP01743,28,Female,MBA,Married,Customer Support,Pune,17,17,1,Full-Time,54.4394829,47210.36856,16.96674677,8619.219218,429,5,4,2,7,1,27.03997609,2,21,0,5,3,41,11,1,1
EMP01744,22,Male,MBA,Married,Operations,Bangalore,9,7,0,Full-Time,42.03038546,67834.60884,15.32198877,13109.33053,87,8,4,2,4,1,18.52109596,3,19,1,11,2,13,16,1,1
EMP01745,35,Male,Bachelor,Single,Investment Banking,Mumbai,17,17,1,Full-Time,48.02817048,205874.9123,16.5630676,39918.1702,365,9,4,3,2,4,33.68167255,2,41,0,4,6,58,10,0,0
EMP01746,42,Female,Master,Married,Investment Banking,Delhi,2,2,0,Contract,39.76464209,207544.1637,12.20321443,33777.57994,11,8,4,5,6,2,31.78126807,1,32,0,9,5,43,6,0,0
EMP01747,29,Male,MBA,Married,Technology,Pune,19,13,1,Full-Time,29.10280143,119405.9048,18.67219953,12487.42154,350,5,5,4,6,2,13.10922695,4,10,3,12,6,51,6,0,0
EMP01748,38,Male,Bachelor,Single,Cyber Security,Bangalore,0,0,1,Full-Time,34.52623832,143006.1433,16.4162761,13261.94513,22,6,4,3,6,2,20.8769326,2,21,2,14,6,60,12,0,0
EMP01749,36,Female,MBA,Married,Cyber Security,Ahmedabad,9,2,1,Full-Time,49.36400036,150389.7508,20.06017382,24157.28296,33,9,5,5,2,1,12.8711442,3,10,2,7,6,67,12,0,0
EMP01750,23,Male,Bachelor,Married,Finance,Chennai,7,5,0,Full-Time,27.63883463,119109.3734,10.12790488,13881.35689,35,8,3,5,5,0,13.78426305,4,34,1,8,5,55,14,0,0
EMP01751,34,Female,MBA,Single,Technology,Jaipur,7,1,0,Full-Time,69.06673932,117048.2233,18.06255098,22351.63802,80,7,5,2,7,4,17.63906184,3,21,3,4,2,12,15,0,1
EMP01752,50,Male,Master,Single,Risk Management,Lucknow,19,2,1,Full-Time,42.97454303,134536.6993,12.63260029,24711.3606,363,6,4,4,5,1,14.99843838,4,49,2,13,7,84,3,0,0
EMP01753,49,Male,Bachelor,Single,Human Resources,Jaipur,16,1,0,Full-Time,32.41655031,88142.20262,9.672518099,8487.666534,391,6,3,1,5,0,10.65951382,4,16,2,5,4,18,19,0,1
EMP01754,29,Male,Master,Married,Investment Banking,Lucknow,14,4,0,Full-Time,40.9227935,187190.5896,15.72369268,30993.23808,495,9,4,5,7,1,31.42518652,3,8,0,7,5,48,12,0,0
EMP01755,56,Other,Master,Single,Risk Management,Hyderabad,10,6,0,Contract,49.04456916,128873.2331,12.20564144,21197.94322,42,6,4,2,4,2,10.88909916,4,45,2,7,3,18,12,0,1
EMP01756,45,Female,Master,Single,Cyber Security,Bangalore,15,11,1,Contract,53.47116116,143490.4373,20.66760313,21910.87523,387,7,5,5,2,3,20.74765476,3,26,2,5,6,74,12,0,0
EMP01757,28,Female,Bachelor,Married,Retail Banking,Delhi,15,11,0,Full-Time,33.65014527,71434.02764,10.74989812,10822.56079,278,8,3,4,6,3,10.46015204,5,35,1,13,4,38,11,0,0
EMP01758,49,Female,MBA,Married,Risk Management,Jaipur,0,0,0,Full-Time,26.17775261,141360.7541,9.183252756,13098.08235,8,6,3,1,7,0,11.40853701,3,2,2,10,4,24,11,0,1
EMP01759,43,Male,Master,Single,Retail Banking,Jaipur,19,11,0,Full-Time,34.65251594,95486.75395,11.60502029,16328.06343,100,7,3,4,7,0,15.9325242,4,24,1,7,5,55,5,0,0
EMP01760,47,Female,Master,Married,Investment Banking,Pune,0,0,0,Full-Time,47.01097103,199767.6875,10.99332606,24974.99413,12,5,3,2,7,1,27.13157416,1,8,0,9,3,37,12,1,1
EMP01761,38,Male,Bachelor,Married,Retail Banking,Lucknow,13,4,0,Contract,46.90124374,78201.30802,18.51712406,15468.70523,220,8,5,4,3,4,18.32802364,3,10,1,10,4,35,13,0,0
EMP01762,59,Female,MBA,Married,Risk Management,Hyderabad,13,5,0,Full-Time,33.52220627,133539.7719,14.29704277,19373.94158,114,8,4,2,3,1,13.01380985,4,24,2,5,4,32,10,0,1
EMP01763,27,Male,Bachelor,Single,Operations,Lucknow,3,0,0,Full-Time,36.17597273,91202.42865,18.75776098,14149.23752,9,6,5,5,4,2,20.10066249,4,20,1,4,4,36,14,0,0
EMP01764,32,Female,Master,Married,Customer Support,Jaipur,7,3,0,Full-Time,37.21690664,58514.48217,20.20522609,10127.03914,45,5,5,4,3,2,23.82710383,2,18,0,9,2,20,24,1,1
EMP01765,59,Male,MBA,Married,Retail Banking,Bangalore,15,15,0,Full-Time,75.39319616,91271.85994,18.44939905,14277.13322,372,6,5,3,4,4,19.49952156,3,34,1,8,3,33,10,0,0
